customer_id,transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_date,transaction_id,transaction_city_name,transaction_product_name
CS3025,392.46,Visa,www.ebay.com,Thailand,5/14/2019 15:28,05/14/2019,240,Bangkok,External Hard Drive
CS4802,454.34,Visa,www.ebay.com,India,5/14/2019 15:28,05/14/2019,241,Kolkata,Wrist Band
CS6001,212.9,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,242,Hyderabad,Wrist Watch
CS3981,7.03,MasterCard,www.flipkart.com,Italy,5/14/2019 15:28,05/14/2019,243,Rome,LAN Cable
CS3885,52.17,Maestro,www.amazon.com,Inida,5/14/2019 15:28,05/14/2019,244,New Delhi,Text Books
CS5546,163.53,MasterCard,www.amazon.com,India,5/14/2019 15:28,05/14/2019,245,Mumbai,Wrist Watch
CS4964,259.46,Maestro,www.amazon.com,India,5/14/2019 15:28,05/14/2019,246,Bangalore,Wrist Watch
CS4881,514.83,MasterCard,www.amazon.com,India,5/14/2019 15:28,05/14/2019,247,Hyderabad,TV Stand
CS4103,258.03,Maestro,www.ebay.com,Italy,5/14/2019 15:28,05/14/2019,248,Rome,Text Books
CS5884,542.88,Maestro,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,249,Mumbai,HDMI Cable
CS2765,452.52,Visa,www.ebay.com,United States,5/14/2019 15:28,05/14/2019,250,New York City,HDMI Cable
CS4438,372.78,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,251,Kolkata,TV Stand
CS2234,413.79,MasterCard,www.amazon.com,United Kingdom,5/14/2019 15:28,05/14/2019,252,London,Mobile Phone
CS3015,70.94,Maestro,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,253,Hyderabad,External Hard Drive
CS3755,76.18,MasterCard,www.ebay.com,Inida,5/14/2019 15:28,05/14/2019,254,New Delhi,TV Stand
CS3927,289.85,Maestro,www.snapdeal.com,France,5/14/2019 15:28,05/14/2019,255,Paris,Wrist Watch
CS5799,502.3,Visa,www.snapdeal.com,Israel,5/14/2019 15:28,05/14/2019,256,Jerusalem,Laptop
CS5708,550.17,MasterCard,www.flipkart.com,Israel,5/14/2019 15:28,05/14/2019,257,Jerusalem,HDMI Cable
CS3695,486.89,MasterCard,www.flipkart.com,Italy,5/14/2019 15:28,05/14/2019,258,Rome,Pen Drive
CS1969,20.92,Maestro,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,259,Kolkata,Wrist Band
CS3854,434.67,Maestro,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,260,Pune,Mobile Phone
CS3416,474.99,MasterCard,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,261,Mumbai,TV
CS1414,539.97,MasterCard,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,262,Pune,Wrist Band
CS4732,423.27,Maestro,www.amazon.com,Italy,5/14/2019 15:28,05/14/2019,263,Rome,External Hard Drive
CS2493,427.43,Visa,www.snapdeal.com,Inida,5/14/2019 15:28,05/14/2019,264,New Delhi,TV
CS5851,433.29,Maestro,www.amazon.com,Thailand,5/14/2019 15:28,05/14/2019,265,Bangkok,Laptop
CS1678,344.13,Visa,www.amazon.com,France,5/14/2019 15:28,05/14/2019,266,Paris,Laptop
CS2049,246.25,Visa,www.snapdeal.com,France,5/14/2019 15:28,05/14/2019,267,Paris,Wrist Watch
CS3676,434.75,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,268,Hyderabad,Mobile Phone
CS4853,461.69,MasterCard,www.snapdeal.com,Singapore,5/14/2019 15:28,05/14/2019,269,Singapore,TV Stand
CS4292,432.17,Maestro,www.snapdeal.com,France,5/14/2019 15:28,05/14/2019,270,Paris,Pen Drive
CS3152,485.57,Visa,www.ebay.com,United Kingdom,5/14/2019 15:28,05/14/2019,271,London,Wrist Band
CS5640,96.65,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,272,Kolkata,Mobile Phone
CS5857,321.59,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,273,Pune,LAN Cable
CS1472,160.98,Visa,www.ebay.com,France,5/14/2019 15:28,05/14/2019,274,Paris,Pen Drive
CS3888,550.32,Maestro,www.flipkart.com,United States,5/14/2019 15:28,05/14/2019,275,New York City,Wrist Band
CS5563,399.47,Maestro,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,276,Hyderabad,Mobile Phone
CS5104,152.17,MasterCard,www.ebay.com,India,5/14/2019 15:28,05/14/2019,277,Pune,Wrist Band
CS6109,437.34,Maestro,www.amazon.com,Inida,5/14/2019 15:28,05/14/2019,278,New Delhi,Desktop Computer
CS2352,168.08,MasterCard,www.snapdeal.com,Inida,5/14/2019 15:28,05/14/2019,279,New Delhi,Pen Drive
CS4024,505.5,Visa,www.flipkart.com,India,5/14/2019 15:28,05/14/2019,280,Bangalore,Wrist Watch
CS1499,96.32,MasterCard,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,281,Pune,HDMI Cable
CS3071,78.15,Visa,www.amazon.com,India,5/14/2019 15:28,05/14/2019,282,Pune,External Hard Drive
CS5638,120.67,Visa,www.snapdeal.com,Italy,5/14/2019 15:28,05/14/2019,283,Rome,Laptop
CS5533,90.94,Visa,www.snapdeal.com,India,5/14/2019 15:28,05/14/2019,284,Chennai,TV Stand
CS1961,316.58,Visa,www.ebay.com,India,5/14/2019 15:28,05/14/2019,285,Mumbai,External Hard Drive
CS1707,94.39,MasterCard,www.ebay.com,Singapore,5/14/2019 15:28,05/14/2019,286,Singapore,HDMI Cable
CS3692,484.08,MasterCard,www.ebay.com,France,5/14/2019 15:28,05/14/2019,287,Paris,External Hard Drive
CS1275,150.74,MasterCard,www.ebay.com,Singapore,5/14/2019 15:28,05/14/2019,288,Singapore,LAN Cable
CS4738,31.07,MasterCard,www.flipkart.com,Italy,5/14/2019 15:29,05/14/2019,289,Rome,Desktop Computer
CS3732,521.88,Visa,www.amazon.com,Israel,5/14/2019 15:29,05/14/2019,290,Jerusalem,Desktop Computer
CS5676,225.91,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,291,Hyderabad,Wrist Band
CS4111,43.85,Visa,www.ebay.com,India,5/14/2019 15:29,05/14/2019,292,Bangalore,Wrist Band
CS2074,360.43,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,293,Chennai,Pen Drive
CS5815,423.75,Maestro,www.snapdeal.com,Italy,5/14/2019 15:29,05/14/2019,294,Rome,TV
CS5094,237.25,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,295,Hyderabad,Mobile Phone
CS5431,414.59,Maestro,www.amazon.com,India,5/14/2019 15:29,05/14/2019,296,Bangalore,HDMI Cable
CS4540,119.34,MasterCard,www.amazon.com,United States,5/14/2019 15:29,05/14/2019,297,New York City,Mobile Phone
CS1891,438.77,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,298,Chennai,TV
CS4389,284.31,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,299,Kolkata,Mobile Phone
CS4412,333.13,MasterCard,www.ebay.com,United Kingdom,5/14/2019 15:29,05/14/2019,300,London,LAN Cable
CS1697,187.93,MasterCard,www.ebay.com,Inida,5/14/2019 15:29,05/14/2019,301,New Delhi,Wrist Band
CS2720,421.44,MasterCard,www.ebay.com,France,5/14/2019 15:29,05/14/2019,302,Paris,Laptop
CS1152,117.48,MasterCard,www.flipkart.com,Israel,5/14/2019 15:29,05/14/2019,303,Jerusalem,LAN Cable
CS3796,356.11,Visa,www.snapdeal.com,Inida,5/14/2019 15:29,05/14/2019,304,New Delhi,Wrist Watch
CS6066,483.61,Visa,www.amazon.com,India,5/14/2019 15:29,05/14/2019,305,Pune,Text Books
CS2643,245.44,Visa,www.ebay.com,India,5/14/2019 15:29,05/14/2019,306,Kolkata,External Hard Drive
CS6056,225.59,MasterCard,www.snapdeal.com,Inida,5/14/2019 15:29,05/14/2019,307,New Delhi,Text Books
CS3489,72.08,MasterCard,www.amazon.com,India,5/14/2019 15:29,05/14/2019,308,Bangalore,Text Books
CS5229,340.24,MasterCard,www.ebay.com,India,5/14/2019 15:29,05/14/2019,309,Chennai,LAN Cable
CS4649,453.59,Maestro,www.flipkart.com,Thailand,5/14/2019 15:29,05/14/2019,310,Bangkok,LAN Cable
CS4372,240.34,Maestro,www.ebay.com,India,5/14/2019 15:29,05/14/2019,311,Chennai,TV
CS1790,293.61,Visa,www.amazon.com,Thailand,5/14/2019 15:29,05/14/2019,312,Bangkok,TV
CS1475,271.58,Maestro,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,313,Kolkata,Text Books
CS2452,465.11,Maestro,www.snapdeal.com,Singapore,5/14/2019 15:29,05/14/2019,314,Singapore,Text Books
CS2781,268.07,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,315,Chennai,LAN Cable
CS5260,407.48,Visa,www.amazon.com,Israel,5/14/2019 15:29,05/14/2019,316,Jerusalem,Wrist Watch
CS5155,322.64,MasterCard,www.snapdeal.com,United Kingdom,5/14/2019 15:29,05/14/2019,317,London,Wrist Band
CS1582,341.97,Maestro,www.amazon.com,India,5/14/2019 15:29,05/14/2019,318,Hyderabad,LAN Cable
CS4757,392.44,MasterCard,www.flipkart.com,United Kingdom,5/14/2019 15:29,05/14/2019,319,London,LAN Cable
CS6039,28.95,Visa,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,320,Kolkata,Laptop
CS1580,432.27,MasterCard,www.amazon.com,France,5/14/2019 15:29,05/14/2019,321,Paris,TV Stand
CS3815,510.34,MasterCard,www.amazon.com,India,5/14/2019 15:29,05/14/2019,322,Pune,Desktop Computer
CS6063,16.05,MasterCard,www.snapdeal.com,Israel,5/14/2019 15:29,05/14/2019,323,Jerusalem,Wrist Watch
CS2226,32.76,Visa,www.flipkart.com,Thailand,5/14/2019 15:29,05/14/2019,324,Bangkok,HDMI Cable
CS5367,260.21,MasterCard,www.flipkart.com,India,5/14/2019 15:29,05/14/2019,325,Bangalore,External Hard Drive
CS4581,499.65,Maestro,www.amazon.com,France,5/14/2019 15:29,05/14/2019,326,Paris,TV
CS5004,250.68,MasterCard,www.flipkart.com,France,5/14/2019 15:29,05/14/2019,327,Paris,Mobile Phone
CS2164,469.14,MasterCard,www.snapdeal.com,India,5/14/2019 15:29,05/14/2019,328,Pune,TV
CS4590,489.32,Visa,www.flipkart.com,Israel,5/14/2019 15:29,05/14/2019,329,Jerusalem,Mobile Phone
CS4600,125.87,Maestro,www.flipkart.com,Thailand,5/14/2019 15:29,05/14/2019,330,Bangkok,Wrist Watch
CS2122,363.4,MasterCard,www.snapdeal.com,Italy,5/14/2019 15:29,05/14/2019,331,Rome,TV
CS3060,530.76,Visa,www.flipkart.com,Inida,5/14/2019 15:29,05/14/2019,332,New Delhi,Text Books
CS2217,227.37,Visa,www.flipkart.com,India,5/14/2019 15:29,05/14/2019,333,Kolkata,Desktop Computer
CS4288,285.12,Visa,www.flipkart.com,India,5/14/2019 15:29,05/14/2019,334,Mumbai,Laptop
CS1568,431.22,Maestro,www.flipkart.com,Israel,5/14/2019 15:29,05/14/2019,335,Jerusalem,Wrist Band
CS3442,451.79,Maestro,www.flipkart.com,France,5/14/2019 15:29,05/14/2019,336,Paris,Wrist Watch
CS4883,368.67,MasterCard,www.amazon.com,Thailand,5/14/2019 15:29,05/14/2019,337,Bangkok,Mobile Phone
CS4911,284.05,Maestro,www.amazon.com,India,5/14/2019 15:29,05/14/2019,338,Kolkata,Pen Drive
CS1533,466.57,MasterCard,www.flipkart.com,India,5/14/2019 15:29,05/14/2019,339,Chennai,Desktop Computer
CS3103,197.23,Visa,www.snapdeal.com,Inida,5/14/2019 15:29,05/14/2019,340,New Delhi,TV Stand
CS2185,344.06,MasterCard,www.ebay.com,Italy,5/14/2019 15:29,05/14/2019,341,Rome,TV Stand
CS4094,172.68,MasterCard,www.snapdeal.com,Singapore,5/14/2019 15:29,05/14/2019,342,Singapore,Pen Drive
CS4354,359.7,MasterCard,www.ebay.com,Singapore,5/14/2019 15:29,05/14/2019,343,Singapore,TV
CS1939,370.78,MasterCard,www.flipkart.com,Inida,5/14/2019 15:29,05/14/2019,344,New Delhi,TV
CS5516,265.23,MasterCard,www.amazon.com,India,5/14/2019 15:29,05/14/2019,345,Chennai,Desktop Computer
CS5664,388.06,Visa,www.snapdeal.com,Italy,5/14/2019 15:29,05/14/2019,346,Rome,Laptop
CS5068,243.9,MasterCard,www.flipkart.com,India,5/14/2019 15:29,05/14/2019,347,Kolkata,Wrist Band
CS4376,33.27,MasterCard,www.ebay.com,Singapore,5/14/2019 15:29,05/14/2019,348,Singapore,Desktop Computer
CS5825,305.03,Maestro,www.amazon.com,India,5/14/2019 15:30,05/14/2019,349,Kolkata,TV Stand
CS1871,47.9,Visa,www.amazon.com,India,5/14/2019 15:30,05/14/2019,350,Kolkata,Laptop
CS5046,361.92,Visa,www.amazon.com,Singapore,5/14/2019 15:30,05/14/2019,351,Singapore,Mobile Phone
CS1259,20.18,Visa,www.amazon.com,Italy,5/14/2019 15:30,05/14/2019,352,Rome,LAN Cable
CS5664,551.97,MasterCard,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,353,Pune,HDMI Cable
CS2986,69.04,Maestro,www.snapdeal.com,Thailand,5/14/2019 15:30,05/14/2019,354,Bangkok,External Hard Drive
CS5510,507.43,Visa,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,355,Kolkata,Mobile Phone
CS2845,438.7,MasterCard,www.amazon.com,India,5/14/2019 15:30,05/14/2019,356,Bangalore,Wrist Watch
CS4077,20.18,Visa,www.flipkart.com,United Kingdom,5/14/2019 15:30,05/14/2019,357,London,Wrist Band
CS3466,457.38,Visa,www.ebay.com,India,5/14/2019 15:30,05/14/2019,358,Pune,LAN Cable
CS1508,123.12,Maestro,www.flipkart.com,Singapore,5/14/2019 15:30,05/14/2019,359,Singapore,Wrist Watch
CS2469,429.6,Visa,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,360,Bangalore,TV Stand
CS2767,193.6,MasterCard,www.flipkart.com,Israel,5/14/2019 15:30,05/14/2019,361,Jerusalem,External Hard Drive
CS5790,323.47,MasterCard,www.amazon.com,France,5/14/2019 15:30,05/14/2019,362,Paris,Text Books
CS1710,438.61,Visa,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,363,Hyderabad,Desktop Computer
CS2554,117.27,MasterCard,www.ebay.com,India,5/14/2019 15:30,05/14/2019,364,Hyderabad,Laptop
CS5283,540.41,MasterCard,www.ebay.com,United States,5/14/2019 15:30,05/14/2019,365,New York City,External Hard Drive
CS4050,312.53,MasterCard,www.amazon.com,France,5/14/2019 15:30,05/14/2019,366,Paris,Wrist Band
CS5975,159.87,Visa,www.flipkart.com,France,5/14/2019 15:30,05/14/2019,367,Paris,Desktop Computer
CS4227,523.33,Visa,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,368,Bangalore,Laptop
CS5983,167.02,MasterCard,www.ebay.com,Inida,5/14/2019 15:30,05/14/2019,369,New Delhi,Mobile Phone
CS2490,14.19,Visa,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,370,Chennai,TV Stand
CS1696,471.82,Visa,www.snapdeal.com,Singapore,5/14/2019 15:30,05/14/2019,371,Singapore,HDMI Cable
CS3209,305.36,MasterCard,www.amazon.com,India,5/14/2019 15:30,05/14/2019,372,Mumbai,Pen Drive
CS2942,201.81,Maestro,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,373,Pune,Text Books
CS4981,163.21,MasterCard,www.amazon.com,France,5/14/2019 15:30,05/14/2019,374,Paris,LAN Cable
CS1397,250.7,Visa,www.ebay.com,India,5/14/2019 15:30,05/14/2019,375,Kolkata,Laptop
CS1903,126.2,MasterCard,www.ebay.com,United Kingdom,5/14/2019 15:30,05/14/2019,376,London,Desktop Computer
CS3754,265.05,Visa,www.ebay.com,India,5/14/2019 15:30,05/14/2019,377,Hyderabad,Mobile Phone
CS4763,202.61,Visa,www.ebay.com,Inida,5/14/2019 15:30,05/14/2019,378,New Delhi,Laptop
CS4413,261.24,MasterCard,www.snapdeal.com,Italy,5/14/2019 15:30,05/14/2019,379,Rome,TV
CS2333,311.07,MasterCard,www.flipkart.com,France,5/14/2019 15:30,05/14/2019,380,Paris,Desktop Computer
CS2798,376.03,Visa,www.flipkart.com,Israel,5/14/2019 15:30,05/14/2019,381,Jerusalem,Wrist Watch
CS5033,528.96,Visa,www.amazon.com,Israel,5/14/2019 15:30,05/14/2019,382,Jerusalem,Pen Drive
CS1420,445.65,MasterCard,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,383,Hyderabad,HDMI Cable
CS5132,65.41,Maestro,www.snapdeal.com,France,5/14/2019 15:30,05/14/2019,384,Paris,HDMI Cable
CS3058,374.88,Maestro,www.amazon.com,India,5/14/2019 15:30,05/14/2019,385,Pune,Pen Drive
CS3692,68.23,Maestro,www.amazon.com,United Kingdom,5/14/2019 15:30,05/14/2019,386,London,Wrist Watch
CS2463,357.72,MasterCard,www.flipkart.com,United States,5/14/2019 15:30,05/14/2019,387,New York City,LAN Cable
CS5209,26.01,Maestro,www.flipkart.com,Singapore,5/14/2019 15:30,05/14/2019,388,Singapore,External Hard Drive
CS4581,31.12,Visa,www.snapdeal.com,United States,5/14/2019 15:30,05/14/2019,389,New York City,Wrist Watch
CS3424,229.87,MasterCard,www.amazon.com,Singapore,5/14/2019 15:30,05/14/2019,390,Singapore,Text Books
CS3207,493.33,MasterCard,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,391,Kolkata,Text Books
CS5763,478.92,MasterCard,www.ebay.com,India,5/14/2019 15:30,05/14/2019,392,Hyderabad,HDMI Cable
CS5772,77.29,Maestro,www.amazon.com,India,5/14/2019 15:30,05/14/2019,393,Chennai,TV Stand
CS3673,492.35,MasterCard,www.amazon.com,United Kingdom,5/14/2019 15:30,05/14/2019,394,London,Text Books
CS2887,235.52,Maestro,www.flipkart.com,Inida,5/14/2019 15:30,05/14/2019,395,New Delhi,Desktop Computer
CS1596,518.49,MasterCard,www.ebay.com,France,5/14/2019 15:30,05/14/2019,396,Paris,External Hard Drive
CS4299,8.2,MasterCard,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,397,Pune,HDMI Cable
CS1492,144.49,Visa,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,398,Hyderabad,TV
CS2313,145.81,Maestro,www.amazon.com,Thailand,5/14/2019 15:30,05/14/2019,399,Bangkok,HDMI Cable
CS5385,280.58,Maestro,www.amazon.com,India,5/14/2019 15:30,05/14/2019,400,Kolkata,Text Books
CS3441,241.41,MasterCard,www.snapdeal.com,United States,5/14/2019 15:30,05/14/2019,401,New York City,TV
CS4701,394.67,Maestro,www.snapdeal.com,Italy,5/14/2019 15:30,05/14/2019,402,Rome,Wrist Watch
CS1746,466.9,MasterCard,www.snapdeal.com,Thailand,5/14/2019 15:30,05/14/2019,403,Bangkok,Pen Drive
CS3276,128.84,Visa,www.amazon.com,United States,5/14/2019 15:30,05/14/2019,404,New York City,Desktop Computer
CS2555,376.89,MasterCard,www.snapdeal.com,India,5/14/2019 15:30,05/14/2019,405,Pune,TV Stand
CS2569,413.87,Maestro,www.flipkart.com,United Kingdom,5/14/2019 15:30,05/14/2019,406,London,Laptop
CS3426,526.06,MasterCard,www.flipkart.com,India,5/14/2019 15:30,05/14/2019,407,Mumbai,Pen Drive
CS3052,77.64,Maestro,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,408,Hyderabad,HDMI Cable
CS1993,309.71,MasterCard,www.flipkart.com,India,5/14/2019 15:31,05/14/2019,409,Chennai,Mobile Phone
CS4908,464.22,Visa,www.amazon.com,France,5/14/2019 15:31,05/14/2019,410,Paris,TV Stand
CS3021,113.69,MasterCard,www.amazon.com,Italy,5/14/2019 15:31,05/14/2019,411,Rome,TV
CS4424,551.33,Maestro,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,412,Kolkata,Text Books
CS4841,328.61,MasterCard,www.flipkart.com,India,5/14/2019 15:31,05/14/2019,413,Bangalore,Text Books
CS3486,366.68,Visa,www.flipkart.com,India,5/14/2019 15:31,05/14/2019,414,Mumbai,Laptop
CS2218,209.32,Maestro,www.flipkart.com,Italy,5/14/2019 15:31,05/14/2019,415,Rome,TV Stand
CS4779,401.39,MasterCard,www.flipkart.com,India,5/14/2019 15:31,05/14/2019,416,Hyderabad,HDMI Cable
CS4226,137.73,Visa,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,417,Bangalore,Laptop
CS1653,238.39,Visa,www.flipkart.com,India,5/14/2019 15:31,05/14/2019,418,Mumbai,TV Stand
CS2533,123.52,Maestro,www.ebay.com,United States,5/14/2019 15:31,05/14/2019,419,New York City,Mobile Phone
CS2905,63.61,Maestro,www.amazon.com,Inida,5/14/2019 15:31,05/14/2019,420,New Delhi,LAN Cable
CS5169,228.02,Visa,www.ebay.com,United States,5/14/2019 15:31,05/14/2019,421,New York City,LAN Cable
CS5142,554.62,MasterCard,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,422,Hyderabad,Wrist Band
CS4390,16.37,MasterCard,www.amazon.com,Israel,5/14/2019 15:31,05/14/2019,423,Jerusalem,TV Stand
CS5668,132.93,Visa,www.amazon.com,United Kingdom,5/14/2019 15:31,05/14/2019,424,London,TV
CS2896,240.46,Maestro,www.ebay.com,United Kingdom,5/14/2019 15:31,05/14/2019,425,London,Pen Drive
CS5156,298.92,Maestro,www.ebay.com,United Kingdom,5/14/2019 15:31,05/14/2019,426,London,Mobile Phone
CS4200,439.95,Visa,www.ebay.com,United States,5/14/2019 15:31,05/14/2019,427,New York City,Pen Drive
CS4391,154.93,MasterCard,www.ebay.com,United Kingdom,5/14/2019 15:31,05/14/2019,428,London,HDMI Cable
CS5408,388.13,MasterCard,www.ebay.com,France,5/14/2019 15:31,05/14/2019,429,Paris,HDMI Cable
CS6019,55.27,MasterCard,www.ebay.com,Inida,5/14/2019 15:31,05/14/2019,430,New Delhi,Wrist Band
CS3981,34.34,Maestro,www.amazon.com,United States,5/14/2019 15:31,05/14/2019,431,New York City,External Hard Drive
CS5925,493.9,Visa,www.amazon.com,Israel,5/14/2019 15:31,05/14/2019,432,Jerusalem,Laptop
CS3964,210.74,Visa,www.snapdeal.com,United Kingdom,5/14/2019 15:31,05/14/2019,433,London,Wrist Band
CS4688,304.35,Visa,www.snapdeal.com,France,5/14/2019 15:31,05/14/2019,434,Paris,LAN Cable
CS1343,54.17,Maestro,www.amazon.com,Thailand,5/14/2019 15:31,05/14/2019,435,Bangkok,TV
CS6024,66.23,MasterCard,www.ebay.com,France,5/14/2019 15:31,05/14/2019,436,Paris,Wrist Band
CS2816,126.06,Maestro,www.snapdeal.com,Italy,5/14/2019 15:31,05/14/2019,437,Rome,Desktop Computer
CS2434,351.67,MasterCard,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,438,Chennai,Text Books
CS6018,70.53,Maestro,www.amazon.com,Singapore,5/14/2019 15:31,05/14/2019,439,Singapore,TV
CS2072,250.26,Maestro,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,440,Chennai,Pen Drive
CS2897,450.91,MasterCard,www.amazon.com,Singapore,5/14/2019 15:31,05/14/2019,441,Singapore,Desktop Computer
CS1680,451.06,Visa,www.amazon.com,India,5/14/2019 15:31,05/14/2019,442,Kolkata,External Hard Drive
CS1638,44.42,Maestro,www.amazon.com,Italy,5/14/2019 15:31,05/14/2019,443,Rome,TV
CS1165,261.79,Visa,www.ebay.com,Thailand,5/14/2019 15:31,05/14/2019,444,Bangkok,External Hard Drive
CS4593,102.06,MasterCard,www.ebay.com,United States,5/14/2019 15:31,05/14/2019,445,New York City,Text Books
CS3414,341.2,Visa,www.flipkart.com,Italy,5/14/2019 15:31,05/14/2019,446,Rome,Desktop Computer
CS2252,151.85,MasterCard,www.flipkart.com,Thailand,5/14/2019 15:31,05/14/2019,447,Bangkok,Wrist Watch
CS3598,213.45,Maestro,www.ebay.com,Inida,5/14/2019 15:31,05/14/2019,448,New Delhi,Pen Drive
CS3642,236.25,Maestro,www.ebay.com,India,5/14/2019 15:31,05/14/2019,449,Chennai,Mobile Phone
CS5948,172.32,Visa,www.flipkart.com,France,5/14/2019 15:31,05/14/2019,450,Paris,Mobile Phone
CS5582,479.63,Maestro,www.flipkart.com,Inida,5/14/2019 15:31,05/14/2019,451,New Delhi,LAN Cable
CS6107,454.91,MasterCard,www.ebay.com,Singapore,5/14/2019 15:31,05/14/2019,452,Singapore,Laptop
CS5201,230.18,MasterCard,www.amazon.com,India,5/14/2019 15:31,05/14/2019,453,Mumbai,External Hard Drive
CS1639,135.58,MasterCard,www.ebay.com,India,5/14/2019 15:31,05/14/2019,454,Mumbai,Laptop
CS5884,294.66,MasterCard,www.snapdeal.com,India,5/14/2019 15:31,05/14/2019,455,Mumbai,Pen Drive
CS3515,486.83,Visa,www.flipkart.com,Inida,5/14/2019 15:31,05/14/2019,456,New Delhi,Wrist Band
CS2332,148.19,Visa,www.amazon.com,India,5/14/2019 15:31,05/14/2019,457,Hyderabad,TV Stand
CS5628,133.57,MasterCard,www.flipkart.com,Singapore,5/14/2019 15:31,05/14/2019,458,Singapore,Laptop
CS4830,54.53,Visa,www.amazon.com,Thailand,5/14/2019 15:31,05/14/2019,459,Bangkok,TV
CS1673,251.92,MasterCard,www.ebay.com,United Kingdom,5/14/2019 15:31,05/14/2019,460,London,LAN Cable
CS4993,350.17,Maestro,www.flipkart.com,Inida,5/14/2019 15:31,05/14/2019,461,New Delhi,HDMI Cable
CS2603,331.66,Maestro,www.snapdeal.com,Singapore,5/14/2019 15:31,05/14/2019,462,Singapore,Text Books
CS1800,389.12,MasterCard,www.amazon.com,India,5/14/2019 15:31,05/14/2019,463,Kolkata,External Hard Drive
CS3911,508.23,Visa,www.snapdeal.com,United Kingdom,5/14/2019 15:31,05/14/2019,464,London,External Hard Drive
